"","ID","Description","setSize","enrichmentScore","NES","pvalue","p.adjust","qvalue","rank","leading_edge","core_enrichment","ONTOLOGY","CellLine"
"GO:0005765","GO:0005765","lysosomal membrane",364,0.196258218461716,0.865780138665304,0.890322580645161,1,0.839108447274771,6462,"tags=38%, list=34%, signal=26%","GPR137B/FCMR/ABCB6/SLC39A8/LYN/VLDLR/LRP2/HPSE/CD1D/MCOLN3/GPR155/TFEB/MARCHF1/RRAGD/MANBA/SLCO4C1/STOM/SLC17A9/FLCN/ABCA13/PLEKHF1/MGST1/CHMP3/SLC3A2/CPNE1/GNAI3/RRAGC/AHNAK/PCSK9/DRAM2/TBC1D7/FNIP2/RNF152/TLR9/LDLR/HPS4/ATP6V1C2/SCARB2/LAMTOR5/ANXA2/ITM2C/PLD1/TMEM9/ATXN3/RRAGA/ABCA5/PSAP/MFSD12/CD63/DAB2/EEF1A1/TRIM23/BRI3/VPS35/ATP11B/NPRL2/ARL8B/VAPA/GRN/ATP6AP2/AP1S1/RDH14/KXD1/GDAP2/SNAPIN/ATP6V1B2/ATP6V1H/STX7/CPNE3/TMEM30A/CD164/RHEB/AP2A2/KPTN/ATP6V1C1/AP2B1/CLTC/AP2A1/TCIRG1/SLC30A3/ATP6V1F/MARCHF9/RRAGB/BLOC1S2/SLC30A4/AP3B1/SLC7A5/B4GALT1/LAPTM4B/UBXN6/DNAJC5/FNIP1/ITFG2/CHMP5/EEF1A2/MLST8/SLC15A4/LAMP2/UBA52/GNAI1/SLC17A5/DRAM1/AP1S2/STK11IP/KIF5B/NFAM1/STARD3NL/CHMP1B/TMEM59/WDR24/MMD/VOPP1/CD68/GNB4/ATP6V1A/SLC39A14/ATRAID/PRCP/ELAPOR1/PRMT1/ATP6V0B/ABCD4/TSC1/ATP6AP1/VPS41/CLTA/PLAAT3/ANKFY1/RAB7A/TMEM79/ATP6V1G1/AP2M1/TOM1/M6PR/SLC7A14/RAB2A/SIDT2/B2M/RAP1B/LAMTOR3","CC","iN #1"
"GO:0098852","GO:0098852","lytic vacuole membrane",364,0.196258218461716,0.865780138665304,0.890322580645161,1,0.839108447274771,6462,"tags=38%, list=34%, signal=26%","GPR137B/FCMR/ABCB6/SLC39A8/LYN/VLDLR/LRP2/HPSE/CD1D/MCOLN3/GPR155/TFEB/MARCHF1/RRAGD/MANBA/SLCO4C1/STOM/SLC17A9/FLCN/ABCA13/PLEKHF1/MGST1/CHMP3/SLC3A2/CPNE1/GNAI3/RRAGC/AHNAK/PCSK9/DRAM2/TBC1D7/FNIP2/RNF152/TLR9/LDLR/HPS4/ATP6V1C2/SCARB2/LAMTOR5/ANXA2/ITM2C/PLD1/TMEM9/ATXN3/RRAGA/ABCA5/PSAP/MFSD12/CD63/DAB2/EEF1A1/TRIM23/BRI3/VPS35/ATP11B/NPRL2/ARL8B/VAPA/GRN/ATP6AP2/AP1S1/RDH14/KXD1/GDAP2/SNAPIN/ATP6V1B2/ATP6V1H/STX7/CPNE3/TMEM30A/CD164/RHEB/AP2A2/KPTN/ATP6V1C1/AP2B1/CLTC/AP2A1/TCIRG1/SLC30A3/ATP6V1F/MARCHF9/RRAGB/BLOC1S2/SLC30A4/AP3B1/SLC7A5/B4GALT1/LAPTM4B/UBXN6/DNAJC5/FNIP1/ITFG2/CHMP5/EEF1A2/MLST8/SLC15A4/LAMP2/UBA52/GNAI1/SLC17A5/DRAM1/AP1S2/STK11IP/KIF5B/NFAM1/STARD3NL/CHMP1B/TMEM59/WDR24/MMD/VOPP1/CD68/GNB4/ATP6V1A/SLC39A14/ATRAID/PRCP/ELAPOR1/PRMT1/ATP6V0B/ABCD4/TSC1/ATP6AP1/VPS41/CLTA/PLAAT3/ANKFY1/RAB7A/TMEM79/ATP6V1G1/AP2M1/TOM1/M6PR/SLC7A14/RAB2A/SIDT2/B2M/RAP1B/LAMTOR3","CC","iN #1"
"GO:0005657","GO:0005657","replication fork",72,0.236499737425044,0.861615440905979,0.74390243902439,1,0.839108447274771,7167,"tags=49%, list=37%, signal=31%","RAD51B/RAD18/HELB/MMS22L/EME1/PRIM1/RFC4/MCM10/RPA1/POLD2/RFC1/RADX/ERCC5/POLH/TIMELESS/ZMIZ2/BCL6/SMARCAL1/HMCES/BLM/ETAA1/H2AX/MUS81/PRPF19/PLRG1/RPA3/RTF2/RECQL5/POLD4/DONSON/BCAS2/DMAP1/POLD1/RFC2/CDC5L","CC","iN #1"
"GO:0097729","GO:0097729","9+2 motile cilium",151,-0.214930602670715,-0.848369520052779,0.840637450199203,1,0.839108447274771,3934,"tags=24%, list=21%, signal=19%","PCDH11Y/EFHB/IFT88/CATSPERG/FLACC1/DNAH1/TTLL3/SPMIP6/PIERCE1/SLC22A14/EFCAB2/AK8/TEKT2/TACR3/HYAL3/RSPH1/TCTE1/EFCAB6/CFAP58/CFAP70/QRICH2/NME5/CFAP43/ENKUR/DNAH17/FSIP2/CFAP57/SAXO2/SLC26A8/PPP3R2/TEKTIP1/RSPH4A/RIBC2/CIMIP2A/CFAP107/CCDC172","CC","iN #1"
"GO:0036126","GO:0036126","sperm flagellum",135,-0.214936767575325,-0.843680682449588,0.830739299610895,1,0.839108447274771,3934,"tags=25%, list=21%, signal=20%","PCDH11Y/EFHB/IFT88/CATSPERG/FLACC1/DNAH1/TTLL3/SPMIP6/PIERCE1/SLC22A14/EFCAB2/AK8/TEKT2/TACR3/HYAL3/RSPH1/TCTE1/EFCAB6/CFAP58/CFAP70/QRICH2/NME5/ENKUR/DNAH17/FSIP2/CFAP57/SAXO2/SLC26A8/PPP3R2/TEKTIP1/RIBC2/CIMIP2A/CFAP107/CCDC172","CC","iN #1"
"GO:0032420","GO:0032420","stereocilium",56,-0.247860727573417,-0.842686153159864,0.755467196819085,1,0.839108447274771,3079,"tags=14%, list=16%, signal=12%","PTPRQ/CLIC5/CALB1/PJVK/USH2A/ESPNL/TMC2/MINAR2","CC","iN #1"
"GO:0034399","GO:0034399","nuclear periphery",141,0.209303474018758,0.836489625206478,0.874743326488706,1,0.839108447274771,6330,"tags=36%, list=33%, signal=24%","CEBPB/FOS/MSX1/VIM/NARF/TGFB1I1/AKAP8L/CLIC4/PHF10/HES1/PRKCD/TENM1/CENPW/ANXA2/GMCL2/S100A10/NCOR2/ATXN3/NUMA1/LRIF1/PPIG/CXXC1/NUP93/PRPF40A/KRT8/SRRM1/ACTB/YY1/MORC3/CENPF/PIAS1/KIF4A/KAT8/SORBS1/RAD21/ENC1/NUP205/BLM/PML/PHACTR3/SNW1/TPR/CFL2/MBD1/ATF4/RUVBL2/ACTL6A/CFL1/DGKQ/MATR3/ATN1","CC","iN #1"
"GO:0000228","GO:0000228","nuclear chromosome",208,0.198670144739559,0.835620323481006,0.916839916839917,1,0.839108447274771,4386,"tags=23%, list=23%, signal=18%","SAP30/JUN/BRCA2/TET1/STAG3/ANP32E/SFR1/MCM2/ING1/HUS1B/SETD5/HELB/MMS22L/EME1/SMC2/FIGNL1/HSPA2/PLK1/SYCE2/PSMC3IP/NEK2/ING2/PRIM1/SYCP2L/MCM10/NCAPG/MLH3/MCM6/RPA1/SYCE1L/LRIF1/POLD2/POLE3/POLE2/SMCHD1/CFDP1/SIN3A/HDAC2/ERCC5/TERF2IP/H3-3A/TIMELESS/H3-3B/ADD3/ZMIZ2/YY1/GINS1","CC","iN #1"
"GO:0097731","GO:0097731","9+0 non-motile cilium",101,0.218865469161307,0.83324677831598,0.84725050916497,1,0.839108447274771,2289,"tags=13%, list=12%, signal=11%","RGS9BP/CNGA1/MERTK/DHRS3/MAK/C1orf115/OPN1SW/INHA/CEP250/WHRN/PRCD/PTGS1/GRK7","CC","iN #1"
"GO:0097733","GO:0097733","photoreceptor cell cilium",90,0.2207852338571,0.827363206191201,0.840909090909091,1,0.839108447274771,2289,"tags=13%, list=12%, signal=12%","RGS9BP/CNGA1/MERTK/DHRS3/MAK/OPN1SW/INHA/CEP250/WHRN/PRCD/PTGS1/GRK7","CC","iN #1"
"GO:0031514","GO:0031514","motile cilium",219,-0.197676275691822,-0.823083774984273,0.925714285714286,1,0.839108447274771,3960,"tags=22%, list=21%, signal=18%","SPMIP4/PCDH11Y/EFHB/IFT88/TTLL9/CATSPERG/FLACC1/DNAH1/TTLL3/SPMIP6/PIERCE1/SLC22A14/EFCAB2/AK8/TEKT2/MKKS/TACR3/CCDC65/CFAP300/CFAP100/HYAL3/RSPH1/CFAP61/RSPH14/TCTE1/EFCAB6/CFAP58/NPHP1/CFAP70/QRICH2/NME5/CFAP43/ENKUR/DNAH17/ADCY10/CCDC103/FSIP2/CFAP57/SAXO2/SLC26A8/PPP3R2/TEKTIP1/RSPH4A/RIBC2/CIMIP2A/CFAP107/CCDC172/CFAP47","CC","iN #1"
"GO:0060170","GO:0060170","ciliary membrane",63,-0.23699976322657,-0.821808018246262,0.818540433925049,1,0.839108447274771,1621,"tags=10%, list=8%, signal=9%","IQCE/CNGB1/CYS1/FFAR4/HHIP/PDE6A","CC","iN #1"
"GO:0034704","GO:0034704","calcium channel complex",54,0.237727884930741,0.819106235660656,0.823293172690763,1,0.839108447274771,3547,"tags=17%, list=18%, signal=14%","CACNG1/ASPH/MCUB/HSPA2/CACNA1I/MICU3/CACNB4/CACNA1G/PKD1","CC","iN #1"
"GO:0001650","GO:0001650","fibrillar center",133,0.20588721634671,0.816690280903658,0.892057026476578,1,0.839108447274771,6121,"tags=34%, list=32%, signal=23%","CDCA7L/SMAD7/RREB1/KIT/RAE1/RNMT/EXOSC8/DSN1/ARHGAP32/SAMD4A/HOXB5/SESN1/SNAI1/TRERF1/EZR/COIL/NFKBIE/DAB2/TAF4B/AKNA/LEO1/EIF3L/NHEJ1/MAP3K14/MALT1/RAI14/USO1/KDM5D/KLF6/CD2AP/DCAF1/CEMIP/SPECC1/AFF4/THAP1/BCL9L/GTF3C3/NOP53/ORC6/PTPN13/POLR1E/PLRG1/CAMK4/YY1AP1/PAK6","CC","iN #1"
"GO:0098791","GO:0098791","Golgi apparatus subcompartment",331,0.186538144015947,0.816184487575956,0.975877192982456,1,0.839108447274771,6058,"tags=30%, list=32%, signal=21%","FUT11/CIMAP3/CHST3/FCMR/RAB43/RGS20/CHST7/FLNA/PLEKHA8/GOLGA8A/CHSY1/MARCHF1/PCSK5/ATP8B3/ST3GAL4/PIK3C2A/GCNT1/GOLGA6C/GGA2/HLA-A/ST3GAL1/PI4K2B/WIPI1/ATG9A/TGFBI/RAB29/ABO/SNAP25/ATP7A/B4GALNT3/ATP8B4/CLTCL1/COG6/ARL5B/COG5/OPTN/NECAB3/CCDC186/TOM1L1/GOLGA6B/RAB11FIP3/BACE2/DENND5A/WLS/CHAC1/SCOC/RAB30/GOLGA5/PRKD1/SORL1/RAB21/GRN/AP1S1/YIPF1/GOLPH3L/CDH1/COG3/BAIAP3/ATG9B/SCAMP1/VPS51/PREPL/TBC1D23/AFTPH/CLTC/MYO1B/USO1/DOP1A/CSGALNACT2/MARCHF9/AZIN2/APP/USP6NL/ARAP1/B4GALT1/CD2AP/LAMP2/ATP8B2/RAB6A/GOLGA7/RIC1/AP1S2/CLTB/ATL1/LLGL1/FAM91A1/TMEM59/ARL1/TMED3/STX8/HACE1/STX16/STX6/ELAPOR1/AP4M1/MYO18A/COG7/RAB9A/GALNT1/TJAP1","CC","iN #1"
"GO:0016363","GO:0016363","nuclear matrix",118,0.209489366351735,0.815842884554722,0.876267748478702,1,0.839108447274771,6330,"tags=37%, list=33%, signal=25%","CEBPB/FOS/VIM/TGFB1I1/AKAP8L/CLIC4/PHF10/HES1/PRKCD/TENM1/CENPW/ANXA2/GMCL2/S100A10/NCOR2/ATXN3/NUMA1/LRIF1/PPIG/CXXC1/PRPF40A/KRT8/SRRM1/ACTB/YY1/MORC3/CENPF/KIF4A/KAT8/SORBS1/RAD21/ENC1/BLM/PML/PHACTR3/SNW1/CFL2/MBD1/RUVBL2/ACTL6A/CFL1/DGKQ/MATR3/ATN1","CC","iN #1"
"GO:0031256","GO:0031256","leading edge membrane",160,0.199063336076839,0.811999379312935,0.916666666666667,1,0.839108447274771,5468,"tags=31%, list=29%, signal=23%","ITGB3/FGD2/SHISA8/ARHGAP45/EPS8L2/PLXND1/DLC1/KANK1/UNC5A/PKHD1L1/PIEZO1/FERMT2/PACSIN2/MYO1D/EZR/GABRA2/GABRG1/RPS3/PLEKHA1/TWF1/PSD2/EEF1A1/FGD5/NCKAP1/PLCG1/PDXP/CORO1C/PSD/ATP6AP2/EPS8/PACSIN1/GABRE/SH2D3C/RASGRP2/MTSS2/SLC9A5/TPM1/GABRA4/JCAD/CIB1/DDN/PLCG2/CNTNAP2/SH3BGRL3/SPATA13/ARHGEF2/MPP2/MTMR6/PIP5K1A/EPB41L5","CC","iN #1"
"GO:0043197","GO:0043197","dendritic spine",166,0.197907723154211,0.808359417840976,0.92354124748491,1,0.839108447274771,5276,"tags=24%, list=28%, signal=18%","NR1D1/ITPKA/SHISA8/DRD1/CRYAB/RGS14/ACTN2/EPHA4/GABRB2/MT3/SYNPO/ARHGAP32/DVL1/NLGN1/HOMER1/P2RX6/KCND3/LPAR1/FXR1/PRRT2/FBXO2/DLG4/FRMPD4/PSD/DNAJB1/CTTNBP2/ATP6AP2/SYNDIG1/IGF2BP1/SLC9A5/NTSR1/GRM3/GRIA2/DDN/LZTS3/APP/STRN/APBA3/MPP2/ASIC2","CC","iN #1"
"GO:0031253","GO:0031253","cell projection membrane",295,0.183958568012296,0.800838837278883,0.980477223427332,1,0.839108447274771,5403,"tags=31%, list=28%, signal=23%","ITGB3/SLC3A1/CNGA1/DHRS3/FGD2/SHISA8/DRD1/ARHGAP45/LRP2/EPS8L2/SLC6A6/MSN/SLC26A6/GPR157/KIRREL1/DRD5/GPI/MXRA8/PLXND1/DLC1/PRCD/KANK1/UNC5A/ATP7A/PKHD1L1/PIEZO1/KCNK1/FERMT2/PACSIN2/MYO1D/EZR/GABRA2/SLC9A3/NDRG4/PTPRH/ACE2/GABRG1/FSCN1/BRWD1/RPS3/PLEKHA1/TWF1/PSD2/EEF1A1/FGD5/PKD1/SYTL1/EVC/NCKAP1/PLCG1/GNA13/PDXP/CORO1C/PSD/ATP6AP2/PTCH1/EPS8/PACSIN1/GABRE/LIMA1/SH2D3C/RASGRP2/MTSS2/SLC9A5/SLC7A8/TPM1/GABRA4/GUCY2D/HSP90AA1/BBS2/JCAD/CIB1/BBS4/PDE6B/DDN/PLCG2/CNTNAP2/AMN1/DPEP1/SH3BGRL3/SLC7A5/MFSD10/SPATA13/B4GALT1/ROM1/ARHGEF2/ADCY3/MPP2/EFCAB7/MTMR6/CLTB/PIP5K1A","CC","iN #1"
"GO:0031461","GO:0031461","cullin-RING ubiquitin ligase complex",184,0.194376898805887,0.80068887291636,0.948453608247423,1,0.839108447274771,6328,"tags=34%, list=33%, signal=23%","CCIN/FBXL8/FEM1C/DCAF8L2/FBXO48/DAW1/CKS1B/SPSB1/NCCRP1/KLHL24/FBXL15/ANAPC10/SPOPL/FBXL3/ANAPC11/CRBN/PCMTD1/CUL4B/CDKN1B/MAD2L2/KLHL17/KLHL12/FBXL14/FBXO2/TMEM183A/CUL2/FBXW11/KBTBD2/KBTBD3/KLHDC3/KLHDC2/TRIM21/FBXO6/KLHL28/GAN/KLHL3/DET1/CACYBP/FBXL21P/TRPC4AP/ARIH1/FEM1B/SKP2/AMN1/DCAF1/ENC1/DCAF12L2/ANKRD9/ELOB/CUL3/FBXO38/CAND1/SKP1/DCAF5/DTL/WDTC1/KLHL23/DCAF13/FBXL2/FBXO25/COMMD1/FBXO31/CDC26","CC","iN #1"
"GO:0031985","GO:0031985","Golgi cisterna",94,0.213956821512977,0.799664308741055,0.9,1,0.839108447274771,4115,"tags=20%, list=21%, signal=16%","FUT11/GOLGA8A/CHSY1/ST3GAL4/GCNT1/GOLGA6C/HLA-A/ST3GAL1/ABO/B4GALNT3/NECAB3/GOLGA6B/RAB30/GOLGA5/SORL1/RAB21/YIPF1/GOLPH3L/COG3","CC","iN #1"
"GO:0044309","GO:0044309","neuron spine",168,0.193606372334098,0.791483346027255,0.949698189134809,1,0.839108447274771,5276,"tags=24%, list=28%, signal=17%","NR1D1/ITPKA/SHISA8/DRD1/CRYAB/RGS14/ACTN2/EPHA4/GABRB2/MT3/SYNPO/ARHGAP32/DVL1/NLGN1/HOMER1/P2RX6/KCND3/LPAR1/FXR1/PRRT2/FBXO2/DLG4/FRMPD4/PSD/DNAJB1/CTTNBP2/ATP6AP2/SYNDIG1/IGF2BP1/SLC9A5/NTSR1/GRM3/GRIA2/DDN/LZTS3/APP/STRN/APBA3/MPP2/ASIC2","CC","iN #1"
"GO:1905368","GO:1905368","peptidase complex",110,0.20536388021526,0.790132124578606,0.926078028747433,1,0.839108447274771,7240,"tags=35%, list=38%, signal=22%","PLAUR/COLEC11/THBD/PLAU/ZFAND2B/COLEC10/PSMD10/TADA1/IMMP2L/PIDD1/DNAJB2/FCN1/PSMC6/PSMD8/TAF5L/UBQLN4/UBQLN1/PSMB1/PSMA2/PMPCB/PSMA7/RAD23B/TAF6/CRADD/PSMB2/PSMD7/KAT2B/PSMD13/HSPB1/SEM1/PIGK/AFG3L2/ATXN7L3/PSMC1/UCHL5/PSMA4/SEC11A/PAAF1/RAD23A","CC","iN #1"
"GO:0044297","GO:0044297","cell body",496,0.173246368401271,0.783950465239075,0.997767857142857,1,0.839108447274771,3920,"tags=19%, list=20%, signal=15%","ANG/BMPR1B/SLC2A3/TMPRSS5/CD40/ATOH7/ITGA1/LRP4/OPRK1/GAD2/CRYAB/FLNA/FLRT1/SIAH2/ADCY8/CYGB/ROR2/INHA/SLC6A6/SLC22A3/RIN3/POLR2M/CASR/EPHA4/GRIN3B/GLRA1/GAL/P2RY1/PLXND1/CCNG1/PTPRF/SYNPO/WHRN/RAP1GAP/RTN4R/KLHL24/SLC3A2/ENO2/CASP8/DVL1/TRPM4/PURA/XRN1/UNC5A/SNAP25/ATP7A/HOMER1/ACTA2/P2RX6/KCNK1/PENK/TIAM2/RTN4RL2/SNCB/MYO1D/KCND3/GABRD/GNAZ/GHR/GABRA2/DAB2IP/SST/IL6ST/COBL/FZD5/LPAR1/KLHL17/NUMA1/SLC6A1/NRSN1/CNTN2/TANC1/RIT2/PSD2/TNN/FYN/WNK4/HPN/SLC1A3/UPF3B/FBXW11/VPS35/ITPR3/MAGOHB/AKAP12/TNFRSF1B/SYT4/ASS1/SORL1/CD22/DNAJB1/GNAI2","CC","iN #1"
"GO:0043025","GO:0043025","neuronal cell body",447,0.174889655068917,0.783055209015406,1,1,0.839108447274771,3898,"tags=19%, list=20%, signal=15%","ANG/BMPR1B/SLC2A3/TMPRSS5/CD40/ATOH7/ITGA1/LRP4/OPRK1/GAD2/CRYAB/FLNA/FLRT1/SIAH2/ADCY8/CYGB/ROR2/INHA/SLC6A6/SLC22A3/RIN3/POLR2M/CASR/EPHA4/GRIN3B/GLRA1/GAL/CCNG1/PTPRF/SYNPO/WHRN/RAP1GAP/RTN4R/KLHL24/SLC3A2/ENO2/DVL1/TRPM4/PURA/XRN1/UNC5A/SNAP25/ATP7A/HOMER1/P2RX6/KCNK1/PENK/TIAM2/RTN4RL2/SNCB/MYO1D/KCND3/GABRD/GHR/GABRA2/DAB2IP/SST/IL6ST/COBL/FZD5/LPAR1/KLHL17/NUMA1/SLC6A1/NRSN1/CNTN2/TANC1/PSD2/TNN/FYN/HPN/SLC1A3/UPF3B/FBXW11/VPS35/ITPR3/MAGOHB/AKAP12/TNFRSF1B/SYT4/ASS1/SORL1/CD22/DNAJB1","CC","iN #1"
"GO:0005758","GO:0005758","mitochondrial intermembrane space",78,0.21055665583009,0.778826088635107,0.894409937888199,1,0.839108447274771,4774,"tags=21%, list=25%, signal=15%","PRELID2/MIX23/GATM/OMA1/CPOX/AK2/MICU3/PRELID3A/HAX1/NBR1/TRAP1/SDHAF3/TIMM8B/OPA1/COX6C/COX5A","CC","iN #1"
"GO:0034451","GO:0034451","centriolar satellite",112,0.201745707044465,0.777808931236438,0.932098765432099,1,0.839108447274771,3615,"tags=18%, list=19%, signal=15%","CCDC61/LATS2/RAB11FIP5/CCNO/CENPU/TAF1D/ZMYND10/CEP57/PLK1/RPP25/PJA2/FNIP2/PACSIN2/LRIF1/PXK/KLHL12/DDHD2/RAB11FIP3/PRKCQ/UPF3B","CC","iN #1"
"GO:0032838","GO:0032838","plasma membrane bounded cell projection cytoplasm",243,-0.182418969567571,-0.772545824225413,0.97940074906367,1,0.839108447274771,3597,"tags=17%, list=19%, signal=14%","CCDC39/DNAH1/TTLL3/SPMIP6/PIERCE1/CHRNA2/RPGRIP1L/AK8/TEKT2/RAB17/DNAAF1/TRAK2/CCDC65/CFAP100/RSPH1/AP3S2/CFAP61/LCA5L/RSPH14/RAB27B/EFCAB6/DCDC2/CFAP184/CFAP70/NME5/CFAP43/ENKUR/DNAH17/CCDC103/GNAT3/RPGRIP1/CFAP46/ODAD3/SAXO2/TEKTIP1/RSPH4A/CFAP54/RIBC2/CIMIP2A/CFAP107/GLI1","CC","iN #1"
"GO:0030684","GO:0030684","preribosome",97,-0.206438261362473,-0.772474039267515,0.910505836575875,1,0.839108447274771,5102,"tags=37%, list=27%, signal=27%","PIN4/HEATR1/PWP2/UTP23/NOP56/PPAN/UTP25/MRTO4/RPS19BP1/UTP4/FTSJ3/UTP18/UTP3/WDR3/RRP9/RRP1/EMG1/NOL10/MDN1/NIP7/RRP1B/MAK16/RRP36/NOL6/LOC102724159/DHX37/UTP15/RRP7A/BYSL/WDR12/RRS1/LTV1/PNO1/UTP14A/PDCD11/UTP20","CC","iN #1"
"GO:0005643","GO:0005643","nuclear pore",85,-0.207379759104064,-0.765269487228055,0.934333958724203,1,0.839108447274771,55,"tags=19%, list=0%, signal=19%","MAD1L1/CHMP2B/NUP210/NUP98/ENY2/XPO4/GLE1/MCM3AP/NUP42/NUP35/CHMP6/MX2/NUP88/NXF1/RGPD1/NPAP1","CC","iN #1"
"GO:0150034","GO:0150034","distal axon",255,0.178647090213457,0.763800420611688,0.989316239316239,1,0.839108447274771,5472,"tags=28%, list=29%, signal=20%","ANG/PCDHGB1/OPRK1/BOC/FLNA/CASR/EPHA4/ROR1/CRHR2/HTR1B/WHRN/RTN4R/SLC32A1/PRNP/DVL1/RASGRF1/SNAP25/TSHZ3/TWF2/PENK/TIAM2/STMN4/SNCB/SEPTIN6/SCGN/COBL/NGEF/NTS/FSCN1/CABP4/GIT1/NRSN1/TANC1/PRRT2/IQGAP1/TNN/MYH14/RAB3A/GAD1/DCTN2/PTCH1/EPS8/PACSIN1/EXOC4/ACTB/KIF5C/IGF2BP1/NDRG2/NTSR1/ACAP3/PDYN/HSP90AB1/NEFL/HSP90AA1/ELK1/CIB1/CALM2/STX3/ABITRAM/APP/APBB2/GRIK3/KIF20B/CD2AP/C9orf72/FKBP15/RAC3/FGF13/FEZ1/CDHR3/SHTN1/AAK1","CC","iN #1"
"GO:0019898","GO:0019898","extrinsic component of membrane",138,0.185597593733042,0.739454080184944,0.973523421588595,1,0.839108447274771,4923,"tags=26%, list=26%, signal=20%","PLAUR/CDH3/PLEKHA4/GFRA2/CDH6/CDH22/GFRA3/DTNA/CTNNA1/PRNP/GNAI3/JAK1/PCSK9/SNAP25/CRKL/COQ6/BTBD8/GNAZ/GNG12/FBXO2/GNA13/GNAI2/PIK3CA/CDH1/CTNNA2/CDH13/ATP6V1B2/IRAK4/PIK3CD/ATP6V1H/CNKSR2/ATP6V1C1/SNX10/CDH23/PICALM/DOC2A","CC","iN #1"
"GO:0071013","GO:0071013","catalytic step 2 spliceosome",85,0.199085802005888,0.736974034501058,0.959488272921109,1,0.839108447274771,5980,"tags=33%, list=31%, signal=23%","DDX41/CWC27/SYNCRIP/SNRPA1/HNRNPF/HNRNPC/HNRNPA1L3/MAGOHB/SF3B1/SART1/HNRNPK/SRRM1/CDC40/PABPC1/DHX38/XAB2/SF3B2/SYF2/SNRPF/CRNKL1/SNW1/PPIL3/PPIE/PRPF6/SNRPG/PRPF19/PLRG1/SF3B6","CC","iN #1"
"GO:0099023","GO:0099023","vesicle tethering complex",62,0.20609526627941,0.728710729806282,0.944897959183673,1,0.839108447274771,7806,"tags=50%, list=41%, signal=30%","HOOK1/EXOC3L1/NBAS/EXOC3L2/COG6/VIPAS39/COG5/MYRIP/COG3/TRAPPC3L/EXOC4/VPS51/EXOC5/EXOC2/EXOC1/TRAPPC13/COG7/VPS41/HOOK2/VPS39/TRAPPC6B/CDC42/COG4/TRAPPC9/VPS16/TNFAIP2/AKTIP/RAB10/COG1/SH3BP1/TRAPPC11","CC","iN #1"
"GO:0000794","GO:0000794","condensed nuclear chromosome",64,0.202902380744654,0.728484867811779,0.941649899396378,1,0.839108447274771,3041,"tags=20%, list=16%, signal=17%","BRCA2/STAG3/HUS1B/SMC2/HSPA2/PLK1/SYCE2/PSMC3IP/NEK2/SYCP2L/NCAPG/MLH3/SYCE1L","CC","iN #1"
"GO:0036064","GO:0036064","ciliary basal body",165,-0.182309371399358,-0.728074911274734,0.988071570576541,1,0.839108447274771,4586,"tags=23%, list=24%, signal=18%","TOPORS/KIAA0586/GLE1/GAS2L2/PRKCA/CEP41/CEP78/TTLL11/KIF7/RABL2B/TRAF3IP1/TBC1D31/IFT88/TTLL9/USH1G/TSGA10IP/CFAP157/TTLL4/RPGRIP1L/MKKS/CCDC65/FBXW8/CENPJ/CFAP100/KNCN/ARMC9/CCDC170/TTLL6/CILK1/CFAP184/CFAP70/B9D2/SPAG5/ODAD3/SAXO2/USH2A/CDC45/CIMIP2A","CC","iN #1"
"GO:0055029","GO:0055029","nuclear DNA-directed RNA polymerase complex",85,-0.195894269561359,-0.722885916474178,0.969981238273921,1,0.839108447274771,5774,"tags=32%, list=30%, signal=22%","TAF8/GTF2H5/GTF2H3/POLR1F/TAF13/TAF6L/POLR2L/POLR3K/TAF4/ENY2/POLR3C/PRIM2/TAF10/POLR1C/TAF2/GTF2F2/TAF1L/TRRAP/POLR3B/POLR1B/POLR3H/CRCP/POLA1/POLR2D/POLR1G/POLR1A/TAF9B","CC","iN #1"
"GO:0005759","GO:0005759","mitochondrial matrix",456,0.159618417412394,0.716332261428728,1,1,0.839108447274771,5891,"tags=27%, list=31%, signal=19%","PDK1/OXCT2/AK4/PDK3/HMGCL/FOXO3/CDK1/MRPL17/ACP6/TYMS/SHMT2/SIRT4/GPT2/ACAA2/BCKDHA/TRIT1/MTHFD2/ACSS3/SDHAF4/BCKDK/GRPEL1/VDAC1/NUDT13/GRPEL2/HIBADH/CMC1/LONP1/MTHFD1L/GLDC/NR3C1/EARS2/GARS1/NAGS/ACACB/VDAC2/SDHAF1/POLQ/GRSF1/COASY/NUDT1/ACADS/MRPL39/ADPRS/CLPX/NADK2/DMGDH/ETHE1/ABHD10/HAX1/MRPL55/ATXN3/TMLHE/RPS3/METTL17/GLUD1/PPTC7/SOD2/POLG/TRAP1/HARS2/NDUFAB1/LIAS/SSBP1/METTL15/AK3/CASQ1/C2orf69/MMUT/NIPSNAP1/SDHAF3/ATP5F1A/MRPL13/QARS1/HSPA9/MPST/POLG2/NDUFB8/PTPN1/NDUFS2/KARS1/ACOT9/HADHB/NDUFA10/SDHA/AUH/SIRT3/ETFB/MALSU1/MRPS22/ISCA1/PRDX3/MRPL49/SUPV3L1/METTL4/PDHX/MRPL10/SUCLG1/IARS2/PMPCB/PARK7/OAT/MRPL14/MPG/ATP5F1B/SUCLA2/ALAS1/ACADVL/ALKBH7/IDH3G/MRPS31/MRPS2/OXA1L/TRMT10C/PDP2/UQCRFS1/SLC25A5/NUBPL/MAIP1/FOXO3B/LYRM7/LRPPRC","CC","iN #1"
