Gene_ID,C1,C2,C3,UC1,UC2,UC3
ENSG00000183196,212,169,136,169,183,162
ENSG00000203472,0,0,0,0,0,0
ENSG00000273971,0,0,0,0,0,0
ENSG00000262583,0,2,1,0,1,4
ENSG00000291051,7,8,8,4,6,6
ENSG00000135702,3,0,7,0,6,8
ENSG00000260092,0,0,0,0,0,0
ENSG00000205084,377,295,314,279,352,329
ENSG00000259992,0,0,0,1,1,0
ENSG00000276408,2,6,7,6,5,1
ENSG00000034713,3037,2392,2353,2466,2677,2574
ENSG00000276523,6,8,7,4,3,3
ENSG00000065457,3588,2717,2838,2601,3109,2948
ENSG00000065427,10570,8692,8249,8973,9163,8509
ENSG00000287194,0,0,0,0,0,0
ENSG00000166848,3933,2961,2994,3102,3334,3050
ENSG00000284484,0,0,0,0,0,1
ENSG00000282757,0,0,0,0,1,1
ENSG00000240199,0,0,0,0,0,0
ENSG00000261424,3,0,0,1,2,1
ENSG00000283755,0,2,0,0,1,1
ENSG00000261313,0,0,0,0,0,0
ENSG00000199299,0,0,0,0,0,0
ENSG00000260223,0,0,0,0,0,0
ENSG00000260983,0,0,0,0,0,0
ENSG00000244485,4,6,4,5,8,9
ENSG00000286841,0,0,0,0,0,0
ENSG00000152910,0,0,0,0,0,0
ENSG00000287694,0,0,0,0,0,0
ENSG00000252814,0,0,0,0,0,0
ENSG00000252022,0,0,0,0,0,0
ENSG00000273659,0,0,0,0,0,0
ENSG00000250514,0,0,0,0,0,0
ENSG00000259995,0,0,0,0,0,0
ENSG00000266426,0,0,0,0,0,0
ENSG00000260797,0,0,0,0,0,0
ENSG00000279856,0,0,0,0,0,0
ENSG00000103111,3222,2373,2592,2379,3026,2725
ENSG00000205078,112,87,89,118,85,99
ENSG00000261063,0,1,0,0,0,0
ENSG00000226348,1,0,0,1,2,0
ENSG00000260922,2,2,2,1,3,3
ENSG00000140873,33,36,23,17,10,17
ENSG00000260701,2,0,1,0,0,0
ENSG00000261154,0,0,0,0,0,0
ENSG00000278862,0,0,0,0,0,0
ENSG00000140876,190,185,139,157,150,134
ENSG00000261707,0,0,0,1,0,0
ENSG00000285538,0,1,0,0,0,0
ENSG00000171724,194,144,156,157,159,157
ENSG00000278926,0,0,0,0,0,0
ENSG00000261330,0,1,2,1,0,4
ENSG00000261540,0,0,0,0,0,0
ENSG00000166509,0,0,0,0,0,0
ENSG00000260731,0,0,0,0,0,0
ENSG00000261776,0,0,0,0,0,0
ENSG00000186153,402,294,311,285,330,332
ENSG00000276007,48,41,48,37,53,40
ENSG00000279991,0,0,0,0,0,0
ENSG00000260969,0,0,0,0,0,0
ENSG00000287106,0,0,0,0,0,0
ENSG00000260014,0,0,0,0,1,0
ENSG00000260733,0,0,0,0,0,0
ENSG00000279887,0,0,0,0,0,0
ENSG00000261837,0,1,1,2,1,3
ENSG00000279129,0,0,0,0,0,0
ENSG00000288821,11,4,6,1,1,4
ENSG00000286894,0,0,0,0,0,0
ENSG00000243101,0,1,1,1,2,0
ENSG00000280115,0,1,0,0,0,0
ENSG00000280190,1,1,0,1,0,0
ENSG00000260816,9,6,7,4,6,3
ENSG00000279732,0,0,0,0,0,0
ENSG00000261537,0,0,1,0,2,3
ENSG00000280274,2,0,4,0,0,1
ENSG00000260694,0,0,0,0,0,0
ENSG00000260479,0,0,0,0,0,0
ENSG00000260511,0,0,0,1,0,0
ENSG00000277954,0,0,0,0,0,0
ENSG00000285918,1,0,0,0,0,1
ENSG00000261722,0,0,0,0,0,0
ENSG00000222244,0,0,0,0,0,0
ENSG00000261472,0,0,0,0,0,0
ENSG00000178573,53,36,33,35,62,57
ENSG00000277214,0,0,0,1,0,0
ENSG00000278058,1,0,1,3,1,0
ENSG00000275040,0,0,0,0,0,0
ENSG00000279378,0,0,0,0,0,0
ENSG00000260876,1,0,0,0,0,0
ENSG00000261390,2,1,4,1,3,2
ENSG00000261082,0,0,0,0,0,0
ENSG00000260237,0,0,0,0,0,0
ENSG00000260706,0,0,0,0,0,0
ENSG00000259867,11,10,11,3,15,15
ENSG00000261376,0,0,0,0,0,0
ENSG00000168589,2,0,0,2,1,1
ENSG00000260183,0,0,0,0,0,0
ENSG00000260737,1,0,1,0,0,0
ENSG00000166446,360,275,330,249,372,354
ENSG00000260064,0,0,0,0,0,0
ENSG00000260594,0,0,0,0,0,0
ENSG00000260896,9,5,3,4,10,2
ENSG00000286221,0,0,0,0,0,0
ENSG00000103121,293,229,226,239,231,209
ENSG00000278985,0,0,0,0,0,0
ENSG00000166451,2846,2229,1970,2350,2359,2193
ENSG00000260213,4,7,0,3,5,2
ENSG00000284512,0,0,0,0,0,0
ENSG00000261061,0,0,0,0,0,0
ENSG00000166454,442,375,355,359,432,399
ENSG00000166455,12,3,6,2,8,2
ENSG00000260643,0,0,0,0,0,0
ENSG00000261141,0,0,0,0,0,0
ENSG00000261838,0,0,0,0,0,3
ENSG00000245059,0,0,0,0,0,0
ENSG00000140905,0,0,0,0,0,0
ENSG00000166473,6,13,8,12,6,12
ENSG00000252608,0,0,0,0,0,0
ENSG00000286759,0,0,0,0,0,0
ENSG00000135697,75,44,34,54,39,42
ENSG00000280182,0,0,0,0,0,0
ENSG00000260495,31,12,9,8,17,11
ENSG00000289067,25,22,31,10,24,15
ENSG00000261609,966,667,850,703,881,856
ENSG00000284473,0,0,0,0,0,0
ENSG00000153815,2813,2125,2336,2137,2850,2610
ENSG00000279021,0,0,0,0,0,0
ENSG00000260229,0,0,1,1,1,3
ENSG00000279476,6,6,5,0,7,7
ENSG00000277255,0,0,0,0,2,0
ENSG00000275109,0,0,0,0,1,0
ENSG00000279681,0,0,0,0,0,0
ENSG00000279294,3,3,1,0,1,2
ENSG00000279841,7,7,5,3,8,2
ENSG00000261218,0,0,0,0,0,0
ENSG00000289733,0,0,0,0,0,0
ENSG00000197943,7,15,1,9,8,9
ENSG00000260682,0,0,0,0,0,0
ENSG00000276519,0,0,0,0,0,0
ENSG00000184860,86,66,52,73,90,97
ENSG00000086696,637,436,547,412,554,578
ENSG00000261235,2,1,1,2,3,4
ENSG00000260161,1,4,1,0,4,2
ENSG00000135698,1739,1488,1450,1470,1639,1594
ENSG00000261029,0,0,0,0,0,0
ENSG00000251888,0,0,0,0,0,0
ENSG00000259873,0,0,1,0,0,0
ENSG00000261285,0,0,0,0,0,0
ENSG00000140945,2451,1923,1738,1824,2193,2220
ENSG00000277387,1,0,2,0,0,1
ENSG00000280044,0,0,0,0,0,0
ENSG00000260862,2,0,1,1,1,0
ENSG00000286528,0,0,0,0,0,0
ENSG00000263360,0,0,0,0,0,0
ENSG00000260832,0,0,0,0,0,0
ENSG00000261410,0,0,0,0,0,0
ENSG00000263785,1,0,0,0,0,0
ENSG00000261103,0,0,0,0,1,0
ENSG00000288554,0,0,0,0,0,0
ENSG00000230989,3355,2637,2725,2672,3106,2947
ENSG00000260788,0,0,0,0,1,0
ENSG00000259914,0,0,0,0,0,0
ENSG00000260228,5,2,1,0,2,3
ENSG00000288849,6,4,6,4,4,6
ENSG00000103150,59,52,87,33,68,59
ENSG00000260932,0,1,0,0,0,0
ENSG00000140961,1227,1311,1661,905,1849,1709
ENSG00000103154,74,70,91,63,89,83
ENSG00000166558,2,0,1,2,0,4
ENSG00000199350,0,0,0,0,0,0
ENSG00000285792,0,0,0,0,0,0
ENSG00000140943,10990,8069,8412,8787,10679,9841
ENSG00000274677,10,11,10,11,10,8
ENSG00000260018,49,35,32,56,33,32
ENSG00000260410,2,2,0,0,1,1
ENSG00000103160,2937,2059,2243,2209,2669,2474
ENSG00000154099,4,4,4,2,5,2
ENSG00000103168,3040,2079,2467,2170,2632,2452
ENSG00000140955,1,0,1,0,2,1
ENSG00000250685,0,0,0,0,0,0
ENSG00000168418,0,0,0,0,1,0
ENSG00000260858,0,0,0,0,0,0
ENSG00000201361,0,0,0,0,0,0
ENSG00000103175,0,0,0,0,2,0
ENSG00000260530,0,0,0,0,0,0
ENSG00000260504,0,0,0,0,0,0
ENSG00000064270,0,0,1,0,1,0
ENSG00000261286,71,67,58,54,79,70
ENSG00000140950,1634,1267,1441,1226,1715,1550
ENSG00000261243,0,1,0,0,0,1
ENSG00000103187,26891,21581,20676,23070,25585,22664
ENSG00000261471,0,0,0,0,0,0
ENSG00000135686,2197,1575,1889,1602,2122,1971
ENSG00000103194,6513,4928,5018,4925,5788,5220
ENSG00000285848,0,0,1,0,1,0
ENSG00000103196,680,540,558,478,905,812
ENSG00000260859,0,1,2,2,0,1
ENSG00000279622,0,0,0,0,0,0
ENSG00000260340,0,0,0,0,0,0
ENSG00000153786,5484,4017,4368,4038,5084,4692
ENSG00000289551,3,0,0,0,1,0
ENSG00000135709,1223,973,1031,1012,1225,1136
ENSG00000153789,1,1,2,0,0,0
ENSG00000278214,0,0,0,0,0,0
ENSG00000275088,0,0,1,0,0,0
ENSG00000131149,4463,2992,3173,3220,3449,3111
ENSG00000287787,27,17,16,13,16,8
ENSG00000270313,0,0,0,0,0,0
ENSG00000179219,5,4,5,6,4,5
ENSG00000266307,0,0,0,0,0,0
ENSG00000287946,0,0,0,0,0,0
ENSG00000278716,3,2,2,4,4,1
ENSG00000270124,70,65,49,52,65,68
ENSG00000260417,2,1,3,0,1,2
ENSG00000263968,15,8,15,2,12,6
ENSG00000131153,2643,2218,2218,2227,2467,2363
ENSG00000154102,98,90,75,87,80,62
ENSG00000275393,4,3,3,3,4,1
ENSG00000287125,0,0,0,0,0,0
ENSG00000283416,1,1,0,0,0,2
ENSG00000269898,0,0,0,0,0,0
ENSG00000131148,2517,2038,1989,2081,2253,2049
ENSG00000252311,24,13,11,12,22,23
ENSG00000270184,0,0,0,0,0,0
ENSG00000270159,0,0,0,0,0,0
ENSG00000131143,11374,9500,9709,9984,11191,10444
ENSG00000270698,0,0,0,0,0,0
ENSG00000214259,0,0,0,0,0,0
ENSG00000286510,0,0,0,0,0,0
ENSG00000289932,0,0,0,0,0,0
ENSG00000279907,0,0,0,0,0,0
ENSG00000140968,0,0,1,0,2,0
ENSG00000274134,0,0,0,0,0,0
ENSG00000285163,0,0,0,0,0,0
ENSG00000268804,0,0,0,0,0,0
ENSG00000285040,0,0,0,0,0,0
ENSG00000269667,0,0,0,0,0,0
ENSG00000285012,0,0,0,0,0,0
ENSG00000279604,0,0,0,0,0,0
ENSG00000261177,0,0,0,0,0,0
ENSG00000268078,0,0,0,0,0,0
ENSG00000268505,0,0,0,0,0,0
ENSG00000269186,0,0,0,0,0,0
ENSG00000268754,0,0,0,0,0,0
ENSG00000199949,0,0,0,0,0,0
ENSG00000268532,0,0,0,0,0,0
ENSG00000168367,0,0,0,0,0,0
ENSG00000269826,0,0,0,0,0,0
ENSG00000268473,0,0,0,0,0,0
ENSG00000268388,4,8,0,1,3,2
ENSG00000103241,15,13,4,9,4,12
ENSG00000270020,18,11,17,5,9,12
ENSG00000243697,0,0,0,0,0,0
ENSG00000103248,1067,837,846,833,1007,983
ENSG00000280278,12,4,6,10,6,5
ENSG00000260944,75,70,74,90,62,84
ENSG00000176692,2575,1707,1749,1955,2040,1889
ENSG00000176678,2005,1459,1478,1463,1612,1556
ENSG00000279142,5,1,7,1,10,4
ENSG00000260387,0,0,0,0,0,0
ENSG00000261161,2,2,0,1,7,2
ENSG00000274478,0,1,1,0,0,1
ENSG00000261175,16,16,9,6,6,12
ENSG00000260026,0,0,0,0,0,0
ENSG00000287010,0,0,0,0,0,2
ENSG00000287161,0,0,0,2,0,0
ENSG00000260795,0,1,0,0,4,3
ENSG00000289423,120,108,139,100,120,101
ENSG00000232190,2,1,1,0,1,0
ENSG00000289336,1,0,0,1,1,0
ENSG00000261363,2,1,0,1,0,2
ENSG00000260456,42,25,35,27,28,45
ENSG00000285527,0,1,0,2,0,0
ENSG00000261095,0,0,0,0,0,0
ENSG00000261651,0,0,0,0,0,0
ENSG00000261697,4,0,3,1,5,1
ENSG00000243705,0,0,0,0,1,0
ENSG00000280419,0,0,0,0,0,0
ENSG00000131152,0,0,0,0,0,0
ENSG00000270006,41,28,26,32,19,34
ENSG00000270082,1,0,0,0,0,0
ENSG00000103264,1622,1329,1461,1258,1605,1441
ENSG00000269901,0,0,0,0,0,0
ENSG00000140941,8939,6884,8112,6668,9049,8829
ENSG00000261592,0,0,0,0,0,0
ENSG00000140948,2636,1851,1861,1857,2242,1933
ENSG00000276393,0,0,0,0,1,0
ENSG00000276337,9,8,5,8,4,1
ENSG00000288568,3,3,5,3,6,2
ENSG00000260750,1,0,0,0,0,0
ENSG00000269935,0,0,0,0,0,1
ENSG00000154118,4,3,2,8,8,2
ENSG00000277504,1,6,3,1,3,4
ENSG00000226180,52,31,51,34,49,45
ENSG00000104731,2852,1903,2413,1913,2695,2376
ENSG00000260671,19,13,23,13,21,18
ENSG00000260498,3,3,5,1,8,9
ENSG00000260177,1,0,0,0,3,0
ENSG00000103257,15771,11873,24073,10747,32265,30500
ENSG00000278598,1,0,3,0,3,11
ENSG00000260466,0,0,1,0,2,0
ENSG00000174990,0,0,0,0,1,0
ENSG00000270385,0,0,0,0,0,0
ENSG00000260443,0,1,1,0,0,2
ENSG00000172530,935,651,809,716,839,853
ENSG00000261193,0,0,0,0,0,0
ENSG00000260166,13,4,6,10,6,4
ENSG00000205037,0,0,0,0,0,0
ENSG00000289563,0,0,1,0,0,0
ENSG00000260162,0,0,0,0,0,0
ENSG00000261327,39,19,19,46,30,20
ENSG00000260420,1,0,0,1,0,0
ENSG00000261816,0,0,0,0,0,0
ENSG00000261273,0,0,0,0,1,0
ENSG00000225614,1556,994,1046,1196,1035,992
ENSG00000179588,394,239,241,298,312,289
ENSG00000263456,0,0,0,0,0,0
ENSG00000261744,7,6,7,3,2,4
ENSG00000289151,47,32,37,22,31,35
ENSG00000158545,5039,4038,4038,3918,4379,4035
ENSG00000124391,1,3,2,1,7,2
ENSG00000051523,2224,1687,1568,1829,2099,1858
ENSG00000167508,4146,2322,4076,3196,4750,4826
ENSG00000260630,266,170,192,207,272,257
ENSG00000185669,27,20,19,18,21,20
ENSG00000158717,1315,995,1104,1037,1262,1231
ENSG00000259813,0,0,0,0,0,0
ENSG00000174177,1133,837,845,939,983,874
ENSG00000278341,165,142,133,114,181,177
ENSG00000103335,23603,16363,17164,18472,22427,20203
ENSG00000284585,0,0,0,0,0,0
ENSG00000260121,16,12,10,12,12,10
ENSG00000224888,6,8,6,4,6,8
ENSG00000260617,0,0,1,2,0,3
ENSG00000182376,0,0,0,1,0,0
ENSG00000167513,3823,2943,3238,3125,3321,3248
ENSG00000198931,4185,3437,3002,3889,3633,3275
ENSG00000141012,2022,1542,1658,1550,1953,1877
ENSG00000167515,1536,1358,1298,1418,1458,1409
ENSG00000205022,1,0,0,0,0,0
ENSG00000129993,0,2,1,0,1,2
ENSG00000259881,1,0,0,0,0,0
ENSG00000261226,0,2,0,0,0,0
ENSG00000205018,0,0,0,0,0,0
ENSG00000259989,0,0,0,0,0,0
ENSG00000256982,4,4,2,4,2,3
ENSG00000176715,1480,1291,1367,1303,1591,1471
ENSG00000261546,0,0,0,0,0,0
ENSG00000180422,13,10,18,9,12,14
ENSG00000205015,0,0,1,0,1,0
ENSG00000129910,12,9,10,9,6,11
ENSG00000259803,11,10,9,14,12,6
ENSG00000259877,123,87,82,106,101,76
ENSG00000170100,1510,1116,1226,991,1330,1205
ENSG00000260659,0,0,0,0,0,2
ENSG00000167522,13287,10078,11830,9663,13179,12350
ENSG00000268218,19,17,12,12,12,13
ENSG00000260279,24,15,4,17,18,12
ENSG00000288715,0,0,0,0,0,0
ENSG00000261253,31,24,23,20,10,16
ENSG00000261692,6,3,4,2,0,2
ENSG00000287351,0,1,0,0,0,0
ENSG00000252887,0,0,0,0,0,0
ENSG00000270832,0,0,0,2,0,0
ENSG00000197912,5450,4078,4227,4239,4954,4665
ENSG00000261118,7,8,7,8,16,7
ENSG00000167526,32575,24061,24220,27563,27191,25873
ENSG00000200084,19,21,25,25,13,9
ENSG00000178773,960,739,1143,691,1073,1070
ENSG00000015413,3,0,2,1,1,1
ENSG00000131165,6048,4772,4995,4871,5545,5041
ENSG00000167523,863,686,717,636,848,795
ENSG00000275734,93,87,83,74,91,101
ENSG00000185324,3582,2646,3047,2751,3556,3224
ENSG00000260259,32,35,28,26,40,24
ENSG00000158792,555,345,461,418,555,518
ENSG00000075399,957,719,847,681,980,929
ENSG00000261373,1145,755,909,899,880,758
ENSG00000158805,1915,1476,1578,1382,1701,1494
ENSG00000187741,4733,3477,3911,3246,4289,4086
ENSG00000204991,804,573,746,631,761,807
ENSG00000141002,6483,4880,5117,5312,6385,5831
ENSG00000267048,13,20,20,8,8,9
ENSG00000258839,223,181,193,147,199,211
ENSG00000198211,0,0,0,0,0,0
ENSG00000259006,22,22,19,23,16,17
ENSG00000258947,76,60,41,46,53,49
ENSG00000140995,3570,2883,3351,2907,3679,3487
ENSG00000177946,866,650,732,674,791,772
ENSG00000223959,1714,1212,1429,1093,1458,1443
ENSG00000003249,1181,782,1106,864,1104,1070
ENSG00000141013,1358,1038,1217,1052,1288,1196
ENSG00000221819,0,1,0,0,0,0
ENSG00000290738,10,12,8,13,15,15
ENSG00000222019,0,0,0,0,0,0
ENSG00000126856,0,0,2,0,0,0
ENSG00000290739,0,0,0,0,0,0
ENSG00000261812,0,0,0,0,0,0
ENSG00000260528,31,17,30,17,25,23
ENSG00000260507,0,0,0,1,0,0
ENSG00000261172,0,0,0,0,0,0
ENSG00000222359,0,0,0,0,0,0
ENSG00000260923,5,7,4,1,3,8
ENSG00000277349,0,0,0,0,0,0
ENSG00000280279,7,4,5,1,7,12
ENSG00000280136,1,0,0,1,0,0
ENSG00000277613,0,0,0,0,0,0
ENSG00000268320,0,0,0,0,0,0
ENSG00000272636,0,0,1,0,0,0
ENSG00000273172,0,0,0,0,0,0
ENSG00000181031,31,23,23,14,26,25
ENSG00000262920,0,0,0,0,0,0
ENSG00000262061,0,0,0,0,0,0
ENSG00000262294,0,0,0,0,0,0
ENSG00000262558,0,0,0,0,0,0
ENSG00000241525,0,0,0,0,0,0
ENSG00000187624,21,13,23,18,13,19
ENSG00000183688,140,100,110,104,174,145
ENSG00000263015,0,0,0,0,0,0
ENSG00000141252,1428,1081,1112,1124,1219,1135
ENSG00000263300,0,0,0,0,0,0
ENSG00000262905,0,0,0,0,0,0
ENSG00000262708,0,0,0,0,0,0
ENSG00000244097,0,0,0,0,0,0
ENSG00000167695,2341,1726,1852,1802,2319,2155
ENSG00000179409,3703,2879,2905,3031,3276,2937
ENSG00000231784,48,38,39,40,39,36
ENSG00000167699,3338,2630,2652,2724,3131,2823
ENSG00000262228,18,15,13,15,12,12
ENSG00000171861,1418,1157,1059,1170,1131,1046
ENSG00000262434,11,2,10,7,14,6
ENSG00000277491,5,3,7,2,7,8
ENSG00000167693,4375,3233,3501,3499,4788,4089
ENSG00000262133,0,0,0,0,0,0
ENSG00000262003,0,0,0,0,0,0
ENSG00000263017,0,0,0,0,1,0
ENSG00000177370,725,581,566,599,687,570
ENSG00000159842,3939,3054,3066,3256,4010,3669
ENSG00000264429,0,0,0,0,0,0
ENSG00000278794,0,0,0,0,0,0
ENSG00000275997,0,0,0,0,0,0
ENSG00000235361,0,0,0,0,0,0
ENSG00000262213,1,0,0,1,0,1
ENSG00000205899,3,1,1,1,0,1
ENSG00000184811,0,0,0,0,0,0
ENSG00000108953,20528,16138,15078,17256,16880,15579
ENSG00000280408,0,0,0,0,0,0
ENSG00000167193,944,605,573,765,714,644
ENSG00000262777,0,0,0,0,0,0
ENSG00000197879,29487,21120,25599,23064,30877,28619
ENSG00000132376,2197,1681,1979,1611,2348,2215
ENSG00000236618,257,210,245,239,233,255
ENSG00000174238,5414,4128,4454,4435,5101,4566
ENSG00000167703,610,499,361,491,395,379
ENSG00000243704,0,0,0,0,0,0
ENSG00000074660,7,5,6,4,6,10
ENSG00000167705,82,71,44,95,59,59
ENSG00000174231,24346,18291,17832,18865,20460,18749
ENSG00000277597,0,0,0,1,0,0
ENSG00000185561,33,25,41,25,49,46
ENSG00000186594,22,25,33,26,31,50
ENSG00000283824,0,0,0,0,0,0
ENSG00000167716,529,421,427,449,504,438
ENSG00000262791,0,0,0,0,0,0
ENSG00000167711,0,0,5,0,3,0
ENSG00000132386,89,50,44,48,47,48
ENSG00000186532,2158,1580,1713,1440,1801,1783
ENSG00000132383,16333,12706,12273,13397,14317,13149
ENSG00000108958,9,7,6,2,5,12
ENSG00000185924,32,18,11,17,15,9
ENSG00000262445,1,0,1,0,0,0
ENSG00000228133,0,0,0,0,0,0
ENSG00000262869,0,1,0,0,0,0
ENSG00000108963,1455,1051,1103,1067,1260,1133
ENSG00000287553,24,13,15,20,28,19
ENSG00000262664,35,12,12,26,12,13
ENSG00000262533,7,5,5,7,5,2
ENSG00000263050,6,6,2,3,6,3
ENSG00000267200,0,0,0,0,0,0
ENSG00000267195,0,0,0,0,0,0
ENSG00000177374,226,143,130,155,167,160
ENSG00000070366,3781,2985,2889,2966,3573,3199
ENSG00000280333,0,0,0,0,0,0
ENSG00000262810,0,0,0,0,0,0
ENSG00000279040,0,0,0,0,0,0
ENSG00000279562,0,0,0,0,0,0
ENSG00000279340,1,2,1,0,4,1
ENSG00000262402,1,2,2,1,4,0
ENSG00000265777,0,0,0,0,0,0
ENSG00000236838,1,0,0,0,0,0
ENSG00000236457,1,3,0,0,1,1
ENSG00000225084,0,0,0,0,0,0
ENSG00000278941,0,0,0,0,0,0
ENSG00000280242,0,0,0,0,0,0
ENSG00000167720,981,800,841,794,1036,915
ENSG00000262333,127,79,89,71,86,94
ENSG00000167721,8669,6670,6704,6873,7206,6966
ENSG00000275084,7,4,6,5,1,7
ENSG00000212163,4,5,3,0,2,5
ENSG00000289388,7,8,4,5,2,9
ENSG00000141258,4588,3386,4157,3545,4595,4450
ENSG00000274758,1,4,5,1,1,1
ENSG00000263345,21,20,15,9,12,12
ENSG00000070444,1389,911,1007,918,1120,1029
ENSG00000262456,1,4,0,1,1,2
ENSG00000127804,2949,2194,2092,2136,2420,2283
ENSG00000279872,1,1,0,0,0,0
ENSG00000280280,0,0,1,0,1,0
ENSG00000243049,0,0,0,0,0,0
ENSG00000262953,3,4,1,1,3,2
ENSG00000007168,14181,10244,10494,10344,12860,11783
ENSG00000262480,0,0,0,1,0,0
ENSG00000279432,18,20,17,10,17,12
ENSG00000239884,63,42,58,23,48,40
ENSG00000272770,0,1,1,1,1,0
ENSG00000272911,14,9,20,5,16,17
ENSG00000132361,6360,4745,4704,5048,5188,4670
ENSG00000273606,0,0,0,0,1,0
ENSG00000262050,48,28,34,20,29,31
ENSG00000277200,16,19,13,14,4,17
ENSG00000221200,0,0,0,0,0,0
ENSG00000272920,0,0,0,0,0,0
ENSG00000132359,1051,642,1038,630,1122,1068
ENSG00000262884,1,0,0,2,2,2
ENSG00000262628,0,0,0,0,0,0
ENSG00000184166,0,0,0,0,0,0
ENSG00000142163,0,0,0,0,0,0
ENSG00000183024,0,0,0,0,0,0
ENSG00000261848,0,0,0,0,0,0
ENSG00000262085,0,0,0,0,0,0
ENSG00000172150,0,0,0,0,0,0
ENSG00000172146,0,0,0,0,0,0
ENSG00000290747,0,0,0,0,0,0
ENSG00000255095,0,0,0,0,0,0
ENSG00000262106,0,0,0,0,0,0
ENSG00000221882,0,0,0,0,0,0
ENSG00000180090,0,0,0,0,0,0
ENSG00000290820,0,0,0,0,0,0
ENSG00000180068,0,0,0,0,0,0
ENSG00000285760,0,0,0,0,0,0
ENSG00000267129,0,0,0,0,0,0
ENSG00000180042,1,0,0,0,0,0
ENSG00000180016,0,0,0,0,0,0
ENSG00000159961,0,0,0,0,0,0
ENSG00000127780,0,0,0,0,0,0
ENSG00000280268,0,0,0,0,0,1
ENSG00000141255,1,1,0,0,0,0
ENSG00000108381,5,8,2,3,0,1
ENSG00000167723,30,31,31,27,34,21
ENSG00000196689,358,301,367,282,402,378
ENSG00000263338,4,7,7,1,2,1
ENSG00000262304,0,9,4,0,4,3
ENSG00000261916,4,6,4,0,6,1
ENSG00000197417,191,138,156,140,154,141
ENSG00000262248,19,12,3,6,18,11
ENSG00000040531,1220,908,1126,950,1371,1244
ENSG00000262903,280,197,275,160,217,241
ENSG00000213977,102,77,79,89,112,90
ENSG00000257950,6,6,7,6,5,10
ENSG00000240898,6,8,4,4,5,2
ENSG00000127774,1676,1107,1010,1321,1199,1080
ENSG00000083454,73,48,59,64,59,62
ENSG00000083457,1204,1002,1070,1079,1253,1148
ENSG00000262692,0,0,0,0,0,0
ENSG00000177602,997,709,648,869,830,734
ENSG00000262358,11,5,7,11,6,8
ENSG00000074356,5406,3988,4026,3973,4704,4352
ENSG00000004660,830,718,711,695,716,644
ENSG00000108405,3,1,4,3,6,11
ENSG00000074370,309,278,355,243,476,479
ENSG00000263312,0,0,0,0,0,0
ENSG00000074755,4268,3202,3364,3064,3796,3449
ENSG00000252456,3,2,3,1,0,3
ENSG00000167740,936,778,790,811,994,969
ENSG00000185722,8038,5908,6149,5857,7169,6602
ENSG00000263165,0,2,2,3,2,2
ENSG00000251812,0,0,0,0,0,0
ENSG00000263219,0,1,3,2,2,2
ENSG00000274363,3,10,15,4,7,11
ENSG00000132388,3742,2849,2698,2956,3237,2818
ENSG00000261868,0,0,0,0,0,0
ENSG00000263882,0,0,0,0,0,0
ENSG00000182557,8,9,10,3,12,14
ENSG00000262823,0,0,3,2,1,5
ENSG00000229782,3,5,1,2,3,1
ENSG00000183018,110,91,97,98,172,107
ENSG00000132382,6334,4693,5009,5052,5619,5065
ENSG00000167741,0,1,1,1,0,0
ENSG00000262921,0,0,0,2,0,0
ENSG00000262519,9,7,5,7,5,4
ENSG00000188176,0,0,0,1,0,0
ENSG00000261863,1,0,0,0,0,0
ENSG00000222429,0,0,0,0,0,0
ENSG00000161905,11,2,5,7,10,7
ENSG00000141456,5380,4064,4244,4167,4637,4206
ENSG00000235085,0,0,0,0,0,0
ENSG00000244184,22,13,14,17,11,20
ENSG00000213939,12,11,17,12,12,23
ENSG00000141480,2595,2022,2188,2079,2296,2366
ENSG00000161920,791,722,601,732,683,638
ENSG00000261898,0,0,0,0,0,0
ENSG00000161921,262,147,199,189,215,169
ENSG00000141497,22,9,12,13,14,17
ENSG00000142484,1,0,1,0,0,2
ENSG00000182853,32,28,18,26,27,26
ENSG00000280254,1,0,0,0,0,0
ENSG00000182327,0,1,0,2,0,0
ENSG00000142507,5943,5087,4692,5033,5389,4916
ENSG00000262165,10,3,4,13,8,4
ENSG00000129219,1569,1166,1261,1204,1328,1278
ENSG00000141503,7170,5098,5520,5295,6112,5527
ENSG00000230201,0,0,0,0,0,0
ENSG00000264113,2,0,0,0,0,0
ENSG00000108556,30,17,19,16,21,23
ENSG00000205710,52,34,49,30,63,50
ENSG00000185245,0,1,0,0,0,0
ENSG00000108528,4709,3805,3447,4124,4131,3725
ENSG00000108523,7501,5883,6257,5897,6798,6501
ENSG00000108518,55453,43221,45982,44662,51048,47376
ENSG00000108515,258,228,298,176,318,330
ENSG00000091640,2766,2320,2256,2377,2752,2478
ENSG00000108509,3436,2370,3193,2353,3629,3371
ENSG00000262429,8,7,5,7,10,10
ENSG00000274300,2,0,0,1,1,0
ENSG00000278517,0,0,0,0,0,0
ENSG00000234203,6,0,5,4,9,18
ENSG00000262678,2,1,3,6,4,3
ENSG00000262227,73,33,61,41,60,65
ENSG00000196388,43,46,47,46,55,63
ENSG00000129250,22363,15652,17377,16841,20910,18927
ENSG00000227495,8,5,3,5,4,4
ENSG00000132517,87,60,56,77,75,72
ENSG00000262495,0,0,0,0,1,0
ENSG00000262693,2,0,2,3,1,1
ENSG00000180787,545,387,505,391,539,568
ENSG00000234327,130,116,143,103,144,130
ENSG00000167840,409,339,452,343,435,375
